DD/MM/YYYY HH:MM:SS,T('C),P(Pa)
25/12/2021 01:20:00,40.17,100908.665
25/12/2021 01:50:00,40.942,100908.091
25/12/2021 02:20:00,41.228,100892.428
25/12/2021 02:50:00,40.793,100863.622
25/12/2021 03:20:00,40.5,100828.28
25/12/2021 03:50:00,40.96,100795.706
25/12/2021 04:20:00,41.936,100758.699
25/12/2021 04:50:00,41.985,100707.763
25/12/2021 05:20:00,41.687,100671.143
25/12/2021 05:50:00,41.698,100641.481
25/12/2021 06:20:00,40.964,100601.977
25/12/2021 06:50:00,41.788,100578.772
25/12/2021 07:20:00,40.763,100553.846
25/12/2021 07:50:00,40.774,100552.287
25/12/2021 08:20:00,40.432,100570.329
25/12/2021 08:50:00,40.694,100578.883
25/12/2021 09:20:00,40.481,100595.232
25/12/2021 09:50:00,39.939,100608.059
25/12/2021 10:20:00,37.995,100654.491
25/12/2021 10:50:00,35.685,100687.362
25/12/2021 11:20:00,35.232,100717.14
25/12/2021 11:50:00,35.19,100754.634
25/12/2021 12:20:00,35,100777.874
25/12/2021 12:50:00,34.686,100790.397
25/12/2021 13:20:00,34.384,100790.242
25/12/2021 13:50:00,34.38,100797.462
25/12/2021 14:20:00,34.27,100813.275
25/12/2021 14:50:00,34.343,100811.975
25/12/2021 15:20:00,34.34,100788.01
25/12/2021 15:50:00,34.178,100766.63
25/12/2021 16:20:00,34.132,100750.974
25/12/2021 16:50:00,34.174,100733.333
25/12/2021 17:20:00,34.165,100709.669
25/12/2021 17:50:00,33.874,100699.163
25/12/2021 18:20:00,33.972,100671.11
25/12/2021 18:50:00,33.862,100671.663
25/12/2021 19:20:00,33.822,100655.382
25/12/2021 19:50:00,33.922,100647.377
25/12/2021 20:20:00,33.879,100647.635
25/12/2021 20:50:00,34.128,100663.241
25/12/2021 21:20:00,34.135,100686.707
25/12/2021 21:50:00,34.473,100696.012
25/12/2021 22:20:00,35.083,100728.144
25/12/2021 22:50:00,36.499,100736.278
25/12/2021 23:20:00,38.296,100800.632
25/12/2021 23:50:00,38.502,100830.408
26/12/2021 00:20:00,38.988,100866.356
26/12/2021 00:50:00,39.546,100914.603
26/12/2021 01:20:00,40.219,100934.423
26/12/2021 01:50:00,40.806,100938.48
26/12/2021 02:20:00,40.99,100945.626
26/12/2021 02:50:00,41.191,100931.432
26/12/2021 03:20:00,41.094,100906.638
26/12/2021 03:50:00,41.394,100859.56
26/12/2021 04:20:00,41.291,100795.488
26/12/2021 04:50:00,41.617,100728.298
26/12/2021 05:20:00,41.454,100672.204
26/12/2021 05:50:00,41.851,100629.5
26/12/2021 06:20:00,41.32,100584.851
26/12/2021 06:50:00,41.103,100568.891
26/12/2021 07:20:00,41.108,100535.435
26/12/2021 07:50:00,40.78,100546.597
26/12/2021 08:20:00,41.479,100564.854
26/12/2021 08:50:00,40.847,100601.767
26/12/2021 09:20:00,40.875,100638.624
26/12/2021 09:50:00,40.429,100680.591
26/12/2021 10:20:00,38.053,100721.431
26/12/2021 10:50:00,35.715,100754.663
26/12/2021 11:20:00,35.058,100794.989
26/12/2021 11:50:00,34.832,100803.9
26/12/2021 12:20:00,34.771,100816.345
26/12/2021 12:50:00,34.769,100846.228
26/12/2021 13:20:00,34.637,100862.806
26/12/2021 13:50:00,34.695,100871.405
26/12/2021 14:20:00,34.559,100876.273
26/12/2021 14:50:00,34.316,100895.495
26/12/2021 15:20:00,34.255,100884.241
26/12/2021 15:50:00,34.251,100876.212
26/12/2021 16:20:00,34.068,100839.215
26/12/2021 16:50:00,34.526,100829.505
26/12/2021 17:20:00,33.932,100854.379
26/12/2021 17:50:00,33.746,100858.038
26/12/2021 18:20:00,33.796,100859.218
26/12/2021 18:50:00,34.549,100870.731
26/12/2021 19:20:00,34.139,100878.034
26/12/2021 19:50:00,34.12,100887.338
26/12/2021 20:20:00,33.523,100906.369
26/12/2021 20:50:00,33.683,100935.983
26/12/2021 21:20:00,33.743,100939.56
26/12/2021 21:50:00,34.146,100965.894
26/12/2021 22:20:00,34.889,100995.841
26/12/2021 22:50:00,35.98,100995.563
26/12/2021 23:20:00,38.475,101032.879
26/12/2021 23:50:00,38.543,101060.236
27/12/2021 00:20:00,38.835,101120.236
27/12/2021 00:50:00,39.221,101142.815
27/12/2021 01:20:00,38.693,101169.225
27/12/2021 01:50:00,40.469,101174.531
27/12/2021 02:20:00,40.822,101157.536
27/12/2021 02:50:00,40.972,101137.51
27/12/2021 03:20:00,41.301,101119.044
27/12/2021 03:50:00,41.038,101095.617
27/12/2021 04:20:00,41.43,101039.211
27/12/2021 04:50:00,41.403,101017.364
27/12/2021 05:20:00,41.506,100967.349
27/12/2021 05:50:00,42.225,100929.186
27/12/2021 06:20:00,42.123,100886.401
27/12/2021 06:50:00,41.634,100878.455
27/12/2021 07:20:00,40.938,100878.833
27/12/2021 07:50:00,41.45,100915.956
27/12/2021 08:20:00,41.226,100942.457
27/12/2021 08:50:00,40.804,100985.957
27/12/2021 09:20:00,40.388,101029.007
27/12/2021 09:50:00,39.782,101053.3
27/12/2021 10:20:00,37.516,101073.635
27/12/2021 10:50:00,35.217,101097.313
27/12/2021 11:20:00,34.349,101130.697
27/12/2021 11:50:00,34.442,101153.368
27/12/2021 12:20:00,35.204,101197.549
27/12/2021 12:50:00,34.627,101219.723
27/12/2021 13:20:00,34.948,101262.236
27/12/2021 13:50:00,34.79,101268.115
27/12/2021 14:20:00,34.919,101287.384
27/12/2021 14:50:00,34.686,101271.969
27/12/2021 15:20:00,36.424,101279.74
27/12/2021 15:50:00,34.872,101281.501
27/12/2021 16:20:00,34.351,101260.772
27/12/2021 16:50:00,34.208,101221.175
27/12/2021 17:20:00,34.014,101225.017
27/12/2021 17:50:00,34.011,101221.2
27/12/2021 18:20:00,34.063,101228.719
27/12/2021 18:50:00,34.093,101209.885
27/12/2021 19:20:00,33.743,101201.53
27/12/2021 19:50:00,33.559,101230.563
27/12/2021 20:20:00,33.693,101232.595
27/12/2021 20:50:00,33.95,101233.883
27/12/2021 21:20:00,34.369,101242.915
27/12/2021 21:50:00,34.948,101264.187
27/12/2021 22:20:00,36.007,101294.971
27/12/2021 22:50:00,36.771,101338.295
27/12/2021 23:20:00,39.415,101354.481
27/12/2021 23:50:00,39.122,101397.342
28/12/2021 00:20:00,39.404,101445.938
28/12/2021 00:50:00,39.986,101491.027
28/12/2021 01:20:00,39.983,101511.004
28/12/2021 01:50:00,40.517,101522.779
28/12/2021 02:20:00,40.842,101527.875
28/12/2021 02:50:00,40.871,101490.5
28/12/2021 03:20:00,41.414,101467.499
28/12/2021 03:50:00,40.877,101436.89
28/12/2021 04:20:00,41.764,101388.89
28/12/2021 04:50:00,41.847,101321.809
28/12/2021 05:20:00,41.38,101296.179
28/12/2021 05:50:00,42.022,101257.032
28/12/2021 06:20:00,41.484,101239.373
28/12/2021 06:50:00,41.909,101217.614
28/12/2021 07:20:00,41.051,101233.559
28/12/2021 07:50:00,41.43,101254.341
28/12/2021 08:20:00,40.703,101287.698
28/12/2021 08:50:00,40.709,101330.844
28/12/2021 09:20:00,40.294,101369.934
28/12/2021 09:50:00,40.296,101394.322
28/12/2021 10:20:00,37.985,101458.984
28/12/2021 10:50:00,36.441,101491.904
28/12/2021 11:20:00,35.415,101530.747
28/12/2021 11:50:00,35.23,101562.528
28/12/2021 12:20:00,34.998,101612.197
28/12/2021 12:50:00,35.43,101625.83
28/12/2021 13:20:00,35.057,101640.251
28/12/2021 13:50:00,35.25,101655.454
28/12/2021 14:20:00,35.1,101648.298
28/12/2021 14:50:00,34.593,101648.303
28/12/2021 15:20:00,34.444,101624.913
28/12/2021 15:50:00,34.605,101615.086
28/12/2021 16:20:00,34.637,101597.749
28/12/2021 16:50:00,35.153,101581.207
28/12/2021 17:20:00,35.056,101548.106
28/12/2021 17:50:00,34.719,101512.805
28/12/2021 18:20:00,34.665,101493.115
28/12/2021 18:50:00,35.232,101455.729
28/12/2021 19:20:00,36.798,101427.506
28/12/2021 19:50:00,35.421,101405.247
28/12/2021 20:20:00,35.536,101414.163
28/12/2021 20:50:00,35.408,101383.215
28/12/2021 21:20:00,35.773,101381.817
28/12/2021 21:50:00,35.863,101376.15
28/12/2021 22:20:00,36.467,101390.665
28/12/2021 22:50:00,37.668,101399.779
28/12/2021 23:20:00,39.643,101438.474
28/12/2021 23:50:00,39.968,101478.305
29/12/2021 00:20:00,40.161,101520.731
29/12/2021 00:50:00,40.317,101554.67
29/12/2021 01:20:00,40.583,101560.508
29/12/2021 01:50:00,40.84,101569.784
29/12/2021 02:20:00,40.502,101564.582
29/12/2021 02:50:00,40.765,101536.325
29/12/2021 03:20:00,41.77,101491.009
29/12/2021 03:50:00,40.388,101449.602
29/12/2021 04:20:00,41.677,101404.99
29/12/2021 04:50:00,41.774,101339.407
29/12/2021 05:20:00,41.241,101310.829
29/12/2021 05:50:00,41.214,101290.37
29/12/2021 06:20:00,41.303,101261.683
29/12/2021 06:50:00,41.662,101234.289
29/12/2021 07:20:00,40.706,101235.311
29/12/2021 07:50:00,41.122,101223.161
29/12/2021 08:20:00,40.885,101229.471
29/12/2021 08:50:00,40.825,101234.265
29/12/2021 09:20:00,40.621,101226.026
29/12/2021 09:50:00,40.562,101244.411
29/12/2021 10:20:00,38.588,101287.798
29/12/2021 10:50:00,36.546,101312.32
29/12/2021 11:20:00,35.746,101323.988
29/12/2021 11:50:00,35.752,101350.663
29/12/2021 12:20:00,35.524,101382.167
29/12/2021 12:50:00,35.682,101397.528
29/12/2021 13:20:00,35.405,101419.56
29/12/2021 13:50:00,35.252,101450.215
29/12/2021 14:20:00,35.091,101455.682
29/12/2021 14:50:00,35.522,101433.144
29/12/2021 15:20:00,35.273,101387.045
29/12/2021 15:50:00,35.341,101367.337
29/12/2021 16:20:00,35.186,101338.761
29/12/2021 16:50:00,35.128,101330.55
29/12/2021 17:20:00,36.441,101300.215
29/12/2021 17:50:00,36.687,101268.732
29/12/2021 18:20:00,35.835,101220.692
29/12/2021 18:50:00,35.124,101169.047
29/12/2021 19:20:00,35.037,101145.97
29/12/2021 19:50:00,34.739,101128.158
29/12/2021 20:20:00,34.715,101124.122
29/12/2021 20:50:00,34.437,101129.557
29/12/2021 21:20:00,34.526,101134.355
29/12/2021 21:50:00,34.951,101123.304
29/12/2021 22:20:00,36.065,101177.55
29/12/2021 22:50:00,37.566,101215.096
29/12/2021 23:20:00,39.29,101270.78
29/12/2021 23:50:00,39.065,101309.081
30/12/2021 00:20:00,38.141,101310.206
30/12/2021 00:50:00,39.965,101384.637
30/12/2021 01:20:00,40.21,101421.226
30/12/2021 01:50:00,40.089,101420.638
30/12/2021 02:20:00,40.838,101409.729
30/12/2021 02:50:00,40.659,101372.289
30/12/2021 03:20:00,40.66,101314.552
30/12/2021 03:50:00,41.558,101306.851
30/12/2021 04:20:00,41.693,101271.862
30/12/2021 04:50:00,41.427,101224.74
30/12/2021 05:20:00,41.642,101126.079
30/12/2021 05:50:00,41.413,101080.306
30/12/2021 06:20:00,41.604,101049.138
30/12/2021 06:50:00,41.537,101041.153
30/12/2021 07:20:00,41.491,101018.231
30/12/2021 07:50:00,41.515,101041.827
30/12/2021 08:20:00,41.238,101015.835
30/12/2021 08:50:00,40.919,101063.783
30/12/2021 09:20:00,40.617,101066.744
30/12/2021 09:50:00,40.398,101079.112
30/12/2021 10:20:00,38.131,101116.382
30/12/2021 10:50:00,35.54,101150.671
30/12/2021 11:20:00,34.822,101179.63
30/12/2021 11:50:00,34.673,101187.358
30/12/2021 12:20:00,34.617,101202.969
30/12/2021 12:50:00,34.492,101206.46
30/12/2021 13:20:00,34.285,101226.58
30/12/2021 13:50:00,34.557,101224.213
30/12/2021 14:20:00,34.384,101236.608
30/12/2021 14:50:00,34.039,101227.906
30/12/2021 15:20:00,33.733,101203.489
30/12/2021 15:50:00,33.654,101175.927
30/12/2021 16:20:00,34.172,101158.259
30/12/2021 16:50:00,33.811,101122.741
30/12/2021 17:20:00,34.037,101113.833
30/12/2021 17:50:00,34.801,101108.472
30/12/2021 18:20:00,34.929,101100.995
30/12/2021 18:50:00,34.803,101094.516
30/12/2021 19:20:00,34.503,101067.085
30/12/2021 19:50:00,34.824,101068.544
30/12/2021 20:20:00,34.718,101049.033
30/12/2021 20:50:00,34.716,101084.297
30/12/2021 21:20:00,34.655,101115.109
30/12/2021 21:50:00,34.904,101134.232
30/12/2021 22:20:00,35.511,101171.658
30/12/2021 22:50:00,36.602,101192.516
30/12/2021 23:20:00,38.694,101211.534
30/12/2021 23:50:00,39.039,101247.01
31/12/2021 00:20:00,38.917,101281.064
31/12/2021 00:50:00,40.121,101309.29
31/12/2021 01:20:00,40.183,101341.709
31/12/2021 01:50:00,40.352,101315.985
31/12/2021 02:20:00,40.753,101314.038
31/12/2021 02:50:00,39.979,101297.054
31/12/2021 03:20:00,41.694,101278.609
31/12/2021 03:50:00,41.665,101248.687
31/12/2021 04:20:00,41.533,101219.455
31/12/2021 04:50:00,41.39,101194.368
31/12/2021 05:20:00,40.67,101191.804
31/12/2021 05:50:00,39.91,101148.46
31/12/2021 06:20:00,39.111,101134.27
31/12/2021 06:50:00,39.646,101108.715
31/12/2021 07:20:00,40.158,101111.48
31/12/2021 07:50:00,40.181,101115.642
31/12/2021 08:20:00,40.312,101133.789
31/12/2021 08:50:00,40.083,101120.47
31/12/2021 09:20:00,40.196,101112.37
31/12/2021 09:50:00,39.259,101135.851
31/12/2021 10:20:00,36.74,101141.74
31/12/2021 10:50:00,35.657,101140.816
31/12/2021 11:20:00,35.011,101180.049
31/12/2021 11:50:00,34.804,101212.936
31/12/2021 12:20:00,34.594,101235.534
31/12/2021 12:50:00,34.695,101242.868
31/12/2021 13:20:00,34.661,101222.85
31/12/2021 13:50:00,34.387,101245.288
31/12/2021 14:20:00,34.65,101248.163
31/12/2021 14:50:00,34.208,101234.762
31/12/2021 15:20:00,34.04,101206.848
31/12/2021 15:50:00,34.004,101186.715
31/12/2021 16:20:00,33.836,101153.853
31/12/2021 16:50:00,33.855,101120.015
31/12/2021 17:20:00,33.591,101099.746
31/12/2021 17:50:00,33.569,101051.753
31/12/2021 18:20:00,33.872,101013.83
31/12/2021 18:50:00,33.952,100977.689
31/12/2021 19:20:00,33.819,100943.495
31/12/2021 19:50:00,34.105,100963.559
31/12/2021 20:20:00,33.982,100952.216
31/12/2021 20:50:00,34.36,100961.263
31/12/2021 21:20:00,34.706,100980.109
31/12/2021 21:50:00,35.106,100986.972
31/12/2021 22:20:00,35.519,101019.65
31/12/2021 22:50:00,36.278,101037.972
31/12/2021 23:20:00,39.069,101063.316
31/12/2021 23:50:00,39.267,101112.617
1/1/2022 0:20,39.604,101144.992
1/1/2022 0:50,39.902,101142.035
1/1/2022 1:20,39.927,101148.55
1/1/2022 1:50,39.626,101137.222
1/1/2022 2:20,41.157,101132.601
1/1/2022 2:50,40.566,101123.304
1/1/2022 3:20,40.698,101104.249
1/1/2022 3:50,41.346,101098.724
1/1/2022 4:20,40.655,101045.068
1/1/2022 4:50,40.65,100962.512
1/1/2022 5:20,40.256,100863.993
1/1/2022 5:50,41.176,100853.595
1/1/2022 6:20,40.782,100822.85
1/1/2022 6:50,40.909,100806.683
1/1/2022 7:20,40.433,100795.385
1/1/2022 7:50,40.553,100766.203
1/1/2022 8:20,40.255,100769.618
1/1/2022 8:50,40.37,100756.546
1/1/2022 9:20,40.234,100784.362
1/1/2022 9:50,39.155,100750.676
1/1/2022 10:20,37.455,100776.341
1/1/2022 10:50,35.719,100786.082
1/1/2022 11:20,34.973,100822.664
1/1/2022 11:50,35.676,100879.765
1/1/2022 12:20,35.012,100905.856
1/1/2022 12:50,34.881,100880.811
1/1/2022 13:20,34.763,100894.86
1/1/2022 13:50,34.555,100885.471
1/1/2022 14:20,34.36,100885.956
1/1/2022 14:50,34.451,100891.611
1/1/2022 15:20,35.98,100846.171
1/1/2022 15:50,35.201,100832.722
1/1/2022 16:20,34.606,100815.916
1/1/2022 16:50,34.855,100819.429
1/1/2022 17:20,34.499,100781.275
1/1/2022 17:50,34.516,100744.005
1/1/2022 18:20,34.669,100714.019
1/1/2022 18:50,34.761,100669.734
1/1/2022 19:20,34.341,100653.521
1/1/2022 19:50,34.517,100638.828
1/1/2022 20:20,34.203,100624.239
1/1/2022 20:50,33.927,100612.478
1/1/2022 21:20,34.473,100633.289
1/1/2022 21:50,34.393,100624.349
1/1/2022 22:20,34.941,100664.786
1/1/2022 22:50,36.676,100693.221
1/1/2022 23:20,39.443,100720.89
1/1/2022 23:50,39.139,100753.46
2/1/2022 0:20,38.813,100774.005
2/1/2022 0:50,39.833,100823.741
2/1/2022 1:20,39.604,100858.045
2/1/2022 1:50,39.979,100842.325
2/1/2022 2:20,40.971,100834.277
2/1/2022 2:50,40.509,100811.586
2/1/2022 3:20,40.983,100806.696
2/1/2022 3:50,42.148,100754.995
2/1/2022 4:20,31.334,100826.342
2/1/2022 4:50,39.976,100673.433
2/1/2022 5:20,40.394,100581.378
2/1/2022 5:50,40.244,100554.04
2/1/2022 6:20,40.488,100521.379
2/1/2022 6:50,39.979,100515.351
2/1/2022 7:20,40.563,100496.827
2/1/2022 7:50,40.426,100485.23
2/1/2022 8:20,40.323,100499.347
2/1/2022 8:50,39.998,100512.915
2/1/2022 9:20,40.176,100535.512
2/1/2022 9:50,39.47,100546.834
2/1/2022 10:20,37.731,100524.19
2/1/2022 10:50,35.508,100548.749
2/1/2022 11:20,34.451,100558.454
2/1/2022 11:50,34.183,100571.197
2/1/2022 12:20,33.986,100604.856
2/1/2022 12:50,33.911,100624.773
2/1/2022 13:20,33.811,100624.933
2/1/2022 13:50,33.855,100633.595
2/1/2022 14:20,33.871,100639.641
2/1/2022 14:50,34.074,100638.393
2/1/2022 15:20,33.498,100628.044
2/1/2022 15:50,33.762,100623.376
2/1/2022 16:20,33.467,100595.692
2/1/2022 16:50,33.659,100581.418
2/1/2022 17:20,33.317,100572.069
2/1/2022 17:50,33.069,100553.844
2/1/2022 18:20,33.083,100525.839
2/1/2022 18:50,34.068,100519.494
2/1/2022 19:20,34.256,100522.543
2/1/2022 19:50,34.077,100533.334
2/1/2022 20:20,34.202,100524.521
2/1/2022 20:50,33.938,100539.533
2/1/2022 21:20,33.99,100555.923
2/1/2022 21:50,34.448,100582.542
2/1/2022 22:20,34.884,100605.775
2/1/2022 22:50,36.571,100626.571
2/1/2022 23:20,38.829,100690.852
2/1/2022 23:50,38.798,100704.374
3/1/2022 0:20,37.977,100727.833
3/1/2022 0:50,38.894,100775.282
3/1/2022 1:20,39.638,100793.602
3/1/2022 1:50,39.704,100810.501
3/1/2022 2:20,40.126,100828.015
3/1/2022 2:50,40.211,100866.814
3/1/2022 3:20,39.955,100858.484
3/1/2022 3:50,40.384,100826.238
3/1/2022 4:20,40.279,100784.95
3/1/2022 4:50,40.481,100749.332
3/1/2022 5:20,40.343,100709.487
3/1/2022 5:50,41.266,100683.21
3/1/2022 6:20,40.326,100656.789
3/1/2022 6:50,39.69,100622.967
3/1/2022 7:20,40.783,100648.571
3/1/2022 7:50,40.303,100650.045
3/1/2022 8:20,39.768,100654.502
3/1/2022 8:50,40.264,100667.801
3/1/2022 9:20,40.026,100682.304
3/1/2022 9:50,39.298,100674.485
3/1/2022 10:20,36.802,100673.072
3/1/2022 10:50,34.611,100685.743
3/1/2022 11:20,33.759,100710.973
3/1/2022 11:50,33.371,100730.717
3/1/2022 12:20,33.051,100743.395
3/1/2022 12:50,32.86,100765.219
3/1/2022 13:20,33.189,100784.355
3/1/2022 13:50,32.722,100799.584
3/1/2022 14:20,32.469,100800.39
3/1/2022 14:50,32.454,100819.531
3/1/2022 15:20,32.286,100802.683
3/1/2022 15:50,32.253,100788.971
3/1/2022 16:20,32.265,100770.461
3/1/2022 16:50,32.023,100767.553
3/1/2022 17:20,31.838,100749.289
3/1/2022 17:50,31.821,100720.853
3/1/2022 18:20,32.031,100694.91
3/1/2022 18:50,31.862,100684.768
3/1/2022 19:20,31.932,100688.646
3/1/2022 19:50,32.026,100681.552
3/1/2022 20:20,32.208,100687.321
3/1/2022 20:50,32.246,100685.658
3/1/2022 21:20,31.947,100688.188
3/1/2022 21:50,32.36,100721.15
3/1/2022 22:20,33.044,100758.422
3/1/2022 22:50,34.309,100808.49
3/1/2022 23:20,37.095,100843.913
3/1/2022 23:50,37.154,100889.369
4/1/2022 0:20,37.756,100931.919
4/1/2022 0:50,38.818,100972.638
4/1/2022 1:20,39.771,101216.303
4/1/2022 1:50,40.017,101057.216
4/1/2022 2:20,40.767,101003.238
4/1/2022 2:50,40.336,100966.208
4/1/2022 3:20,40.765,100935.524
4/1/2022 3:50,40.7,100932.873
4/1/2022 4:20,40.99,100901.642
4/1/2022 4:50,41.073,100821.87
4/1/2022 5:20,41.452,100743.987
4/1/2022 5:50,41.367,100705.762
4/1/2022 6:20,41.258,100675.514
4/1/2022 6:50,41.506,100636.347
4/1/2022 7:20,41.346,100612.978
4/1/2022 7:50,41.225,100617.279
4/1/2022 8:20,40.773,100618.958
4/1/2022 8:50,40.212,100625.846
4/1/2022 9:20,40.253,100628.653
4/1/2022 9:50,39.656,100654.548
4/1/2022 10:20,38.232,100680.156
4/1/2022 10:50,35.688,100704.054
4/1/2022 11:20,35.086,100722.229
4/1/2022 11:50,35.027,100751.482
4/1/2022 12:20,34.948,100761.2
4/1/2022 12:50,34.659,100772.747
4/1/2022 13:20,34.602,100770.83
4/1/2022 13:50,34.871,100775.697
4/1/2022 14:20,34.516,100766.375
4/1/2022 14:50,34.283,100759.717
4/1/2022 15:20,34.146,100736.413
4/1/2022 15:50,33.879,100723.724
4/1/2022 16:20,33.94,100696.666
4/1/2022 16:50,34.064,100705.438
4/1/2022 17:20,34.521,100601.724
4/1/2022 17:50,34.258,100612.176
4/1/2022 18:20,34.099,100657.6
4/1/2022 18:50,34.137,100588.129
4/1/2022 19:20,33.947,100568.2
4/1/2022 19:50,34.415,100535.561
4/1/2022 20:20,34.239,100509.084
4/1/2022 20:50,34.451,100473.372
4/1/2022 21:20,34.464,100465.14
4/1/2022 21:50,34.704,100476.269
4/1/2022 22:20,35.615,100460.079
4/1/2022 22:50,37.536,100460.344
4/1/2022 23:20,39.039,100479.928
4/1/2022 23:50,39.233,100500.263
5/1/2022 0:20,39.293,100535.426
5/1/2022 0:50,39.318,100542.429
5/1/2022 1:20,39.813,100531.266
5/1/2022 1:50,40.217,100573.744
5/1/2022 2:20,40.526,100522.57
5/1/2022 2:50,40.75,100551.723
5/1/2022 3:20,40.805,100550.282
5/1/2022 3:50,41.079,100478.825
5/1/2022 4:20,40.998,100405.547
5/1/2022 4:50,41.495,100395.205
5/1/2022 5:20,41.087,100376.511
5/1/2022 5:50,40.684,100308.568
5/1/2022 6:20,40.394,100290.398
5/1/2022 6:50,30.71,100429.532
5/1/2022 7:20,32.996,100388.161
5/1/2022 7:50,38.231,100358.069
5/1/2022 8:20,39.145,100377.638
5/1/2022 8:50,39.206,100373.559
5/1/2022 9:20,39.45,100384.976
5/1/2022 9:50,39.267,100421.461
5/1/2022 10:20,37.081,100502.408
5/1/2022 10:50,35.858,100535.597
5/1/2022 11:20,35.539,100579.234
5/1/2022 11:50,35.128,100618.929
5/1/2022 12:20,35.203,100566.455
5/1/2022 12:50,34.997,100648.037
5/1/2022 13:20,34.944,100676.337
5/1/2022 13:50,34.686,100687.403
5/1/2022 14:20,34.734,100673.814
5/1/2022 14:50,34.663,100688.926
5/1/2022 15:20,34.41,100672.563
5/1/2022 15:50,34.374,100662.719
5/1/2022 16:20,34.096,100635.412
5/1/2022 16:50,33.951,100610.347
5/1/2022 17:20,33.922,100597.876
5/1/2022 17:50,33.923,100572.939
5/1/2022 18:20,34.003,100547.442
5/1/2022 18:50,33.873,100520.774
5/1/2022 19:20,33.843,100534.993
5/1/2022 19:50,33.763,100518.435
5/1/2022 20:20,33.876,100524.717
5/1/2022 20:50,33.992,100540.43
5/1/2022 21:20,34.352,100567.423
5/1/2022 21:50,34.757,100621.152
5/1/2022 22:20,35.434,100643.499
5/1/2022 22:50,37.035,100681.663
5/1/2022 23:20,38.532,100713.797
5/1/2022 23:50,38.867,100730.678
6/1/2022 0:20,38.429,100752.06
6/1/2022 0:50,39.659,100801.899
6/1/2022 1:20,39.833,100851.531
6/1/2022 1:50,40.225,100871.758
6/1/2022 2:20,40.066,100893.837
6/1/2022 2:50,40.081,100902.358
6/1/2022 3:20,40.686,100875.615
6/1/2022 3:50,40.577,100858.214
6/1/2022 4:20,40.716,100822.069
6/1/2022 4:50,40.792,100821.154
6/1/2022 5:20,40.069,100771.206
6/1/2022 5:50,41.965,100735.739
6/1/2022 6:20,39.858,100720.104
6/1/2022 6:50,40.222,100715.259
6/1/2022 7:20,39.992,100712.93
6/1/2022 7:50,40.272,100711.09
6/1/2022 8:20,39.942,100742.552
6/1/2022 8:50,39.692,100748.37
6/1/2022 9:20,39.845,100771.064
6/1/2022 9:50,38.996,100788.836
6/1/2022 10:20,37.953,100806.892
6/1/2022 10:50,35.173,100842.488
6/1/2022 11:20,34.452,100849.1
6/1/2022 11:50,34.095,100865.056
6/1/2022 12:20,33.984,100889.083
6/1/2022 12:50,34.429,100916.882
6/1/2022 13:20,33.903,100924.189
6/1/2022 13:50,33.618,100953.112
6/1/2022 14:20,33.401,100984.231
6/1/2022 14:50,33.716,100991.312
6/1/2022 15:20,33.439,100981.049
6/1/2022 15:50,33.233,100991.496
6/1/2022 16:20,33.003,100966.823
6/1/2022 16:50,33.012,100960.662
6/1/2022 17:20,32.86,100956.367
6/1/2022 17:50,33.213,100938.111
6/1/2022 18:20,33.426,100916.543
6/1/2022 18:50,33.671,100902.891
6/1/2022 19:20,33.508,100904.103
6/1/2022 19:50,33.313,100935.336
6/1/2022 20:20,33.278,100933.301
6/1/2022 20:50,33.208,100940.72
6/1/2022 21:20,33.516,100967.288
6/1/2022 21:50,33.558,101004.05
6/1/2022 22:20,34.061,101029.44
6/1/2022 22:50,35.514,101046.504
6/1/2022 23:20,38.125,101088.884
6/1/2022 23:50,38.382,101145.133
7/1/2022 0:20,38.7,101184.838
7/1/2022 0:50,39.299,101193.445
7/1/2022 1:20,39.453,101205.681
7/1/2022 1:50,39.948,101214.446
7/1/2022 2:20,40.211,101205.987
7/1/2022 2:50,39.457,101209.41
7/1/2022 3:20,41.027,101171.788
7/1/2022 3:50,40.662,101159.363
7/1/2022 4:20,40.113,101130.405
7/1/2022 4:50,40.202,101085.342
7/1/2022 5:20,40.012,101038.354
7/1/2022 5:50,40.551,100985.236
7/1/2022 6:20,40.99,100945.931
7/1/2022 6:50,40.073,100927.752
7/1/2022 7:20,40.225,100923.426
7/1/2022 7:50,40.425,100920.996
7/1/2022 8:20,40.389,100952.183
7/1/2022 8:50,39.941,100973.18
7/1/2022 9:20,39.706,100987.336
7/1/2022 9:50,39.29,101036.732
7/1/2022 10:20,38.301,101054.132
7/1/2022 10:50,35.482,101072.858
7/1/2022 11:20,34.666,101103.388
7/1/2022 11:50,34.447,101115.825
7/1/2022 12:20,34.657,101126.696
7/1/2022 12:50,34.372,101156.204
7/1/2022 13:20,35.413,101183.55
7/1/2022 13:50,34.623,101197.543
7/1/2022 14:20,34.473,101192.582
7/1/2022 14:50,34.514,101183.715
7/1/2022 15:20,35.124,101186.675
7/1/2022 15:50,34.377,101153.192
7/1/2022 16:20,34.361,101161.654
7/1/2022 16:50,34.231,101112.875
7/1/2022 17:20,34.559,101103.333
7/1/2022 17:50,34.012,101103.116
7/1/2022 18:20,33.72,101117.798
7/1/2022 18:50,34.04,101088.678
7/1/2022 19:20,34.229,101082.044
7/1/2022 19:50,34.29,101058.913
7/1/2022 20:20,34.276,101066.054
7/1/2022 20:50,34.528,101058.394
7/1/2022 21:20,34.87,101073.736
