DD/MM/YYYY HH:MM:SS,T('C),P(Pa)
15/12/2021 07:19:12,31.159,102481.083
15/12/2021 07:49:12,30.816,102449.163
15/12/2021 08:19:12,30.742,102440.187
15/12/2021 08:49:12,30.549,102432.007
15/12/2021 09:19:12,30.714,102417.988
15/12/2021 09:49:12,30.704,102426.83
15/12/2021 10:19:12,31.811,102452.921
15/12/2021 10:49:12,32.012,102494.651
15/12/2021 11:19:12,32.519,102525.38
15/12/2021 11:49:12,33.31,102511.74
15/12/2021 12:19:12,35.984,102583.646
15/12/2021 12:49:12,36.339,102594.554
15/12/2021 13:19:12,36.764,102617.568
15/12/2021 13:49:12,36.972,102635.591
15/12/2021 14:19:12,37.802,102648.292
15/12/2021 14:49:12,37.771,102649.755
15/12/2021 15:19:12,38.212,102646.318
15/12/2021 15:49:12,37.927,102596.348
15/12/2021 16:19:12,37.97,102575.675
15/12/2021 16:49:12,38.695,102526.172
15/12/2021 17:19:12,39.317,102476.706
15/12/2021 17:49:12,39.263,102413.575
15/12/2021 18:19:12,39.424,102349.915
15/12/2021 18:49:12,38.895,102325.066
15/12/2021 19:19:12,40.322,102298.544
15/12/2021 19:49:12,39.462,102248.824
15/12/2021 20:19:12,37.431,102231.652
15/12/2021 20:49:12,38.543,102237.305
15/12/2021 21:19:12,38.483,102229.595
15/12/2021 21:49:12,38.488,102249.119
15/12/2021 22:19:12,38.364,102273.382
15/12/2021 22:49:12,34.146,102259.782
15/12/2021 23:19:12,34.612,102269.597
15/12/2021 23:49:12,34.12,102298.136
16/12/2021 00:19:12,33.674,102307.438
16/12/2021 00:49:12,33.486,102335.959
16/12/2021 01:19:12,33.023,102356.565
16/12/2021 01:49:12,33.296,102390.124
16/12/2021 02:19:12,33.166,102404.305
16/12/2021 02:49:12,32.895,102425.608
16/12/2021 03:19:12,32.178,102426.043
16/12/2021 03:49:12,32.296,102429.008
16/12/2021 04:19:12,31.971,102412.179
16/12/2021 04:49:12,32.195,102387.408
16/12/2021 05:19:12,32.094,102376.756
16/12/2021 05:49:12,31.97,102333.596
16/12/2021 06:19:12,31.784,102304.318
16/12/2021 06:49:12,32.048,102283.107
16/12/2021 07:19:12,31.312,102256.094
16/12/2021 07:49:12,32.228,102252.065
16/12/2021 08:19:12,32.264,102208.258
16/12/2021 08:49:12,32.456,102221.996
16/12/2021 09:19:12,32.333,102212.391
16/12/2021 09:49:12,31.997,102206.375
16/12/2021 10:19:12,32.339,102228.104
16/12/2021 10:49:12,32.513,102249.864
16/12/2021 11:19:12,32.87,102283.829
16/12/2021 11:49:12,34.179,102336.402
16/12/2021 12:19:12,36.517,102413.546
16/12/2021 12:49:12,36.616,102423.482
16/12/2021 13:19:12,37.263,102457.648
16/12/2021 13:49:12,37.538,102458.835
16/12/2021 14:19:12,37.13,102472.155
16/12/2021 14:49:12,37.994,102484.453
16/12/2021 15:19:12,39.184,102499.339
16/12/2021 15:49:12,38.559,102495.671
16/12/2021 16:19:12,39.093,102473.986
16/12/2021 16:49:12,38.665,102441.1
16/12/2021 17:19:12,38.874,102406.689
16/12/2021 17:49:12,38.888,102358.037
16/12/2021 18:19:12,39.711,102317.836
16/12/2021 18:49:12,40.094,102257.439
16/12/2021 19:19:12,40.015,102230.768
16/12/2021 19:49:12,39.195,102175.65
16/12/2021 20:19:12,39.521,102171.882
16/12/2021 20:49:12,39.38,102148.66
16/12/2021 21:19:12,39,102144.8
16/12/2021 21:49:12,28.498,101982.012
16/12/2021 22:19:12,37.901,102191.994
16/12/2021 22:49:12,35.761,102179.584
16/12/2021 23:19:12,35.094,102218.96
16/12/2021 23:49:12,34.462,102251.405
17/12/2021 00:19:12,33.885,102262.939
17/12/2021 00:49:12,33.363,102284.979
17/12/2021 01:19:12,33.208,102333.229
17/12/2021 01:49:12,33.512,102361.172
17/12/2021 02:19:12,33.279,102380.907
17/12/2021 02:49:12,33.108,102385.93
17/12/2021 03:19:12,32.923,102389.34
17/12/2021 03:49:12,32.046,102368.841
17/12/2021 04:19:12,31.922,102339.476
17/12/2021 04:49:12,31.703,102327.724
17/12/2021 05:19:12,31.621,102305.108
17/12/2021 05:49:12,31.463,102277.004
17/12/2021 06:19:12,32.286,102287.45
17/12/2021 06:49:12,32.263,102284.821
17/12/2021 07:19:12,32.576,102257.562
17/12/2021 07:49:12,32.376,102248.727
17/12/2021 08:19:12,32.322,102244.008
17/12/2021 08:49:12,32.185,102252.516
17/12/2021 09:19:12,32.262,102254.216
17/12/2021 09:49:12,32.146,102282.783
17/12/2021 10:19:12,32.414,102287.773
17/12/2021 10:49:12,31.859,102300.752
17/12/2021 11:19:12,32.255,102339.671
17/12/2021 11:49:12,34.239,102353.211
17/12/2021 12:19:12,36.418,102451.874
17/12/2021 12:49:12,36.711,102459.5
17/12/2021 13:19:12,37.143,102507.206
17/12/2021 13:49:12,37.073,102533.263
17/12/2021 14:19:12,37.967,102563.918
17/12/2021 14:49:12,37.679,102569.902
17/12/2021 15:19:12,38.479,102584.068
17/12/2021 15:49:12,38.749,102573.626
17/12/2021 16:19:12,39.023,102534.458
17/12/2021 16:49:12,38.843,102488.934
17/12/2021 17:19:12,39.759,102421.76
17/12/2021 17:49:12,40.055,102367.68
17/12/2021 18:19:12,39.935,102292.212
17/12/2021 18:49:12,40.192,102245.282
17/12/2021 19:19:12,40.094,102215.821
17/12/2021 19:49:12,40.707,102191.263
17/12/2021 20:19:12,39.118,102173.681
17/12/2021 20:49:12,38.798,102163.155
17/12/2021 21:19:12,39.274,102178.297
17/12/2021 21:49:12,38.84,102176.779
17/12/2021 22:19:12,38.373,102184.006
17/12/2021 22:49:12,34.549,102186.213
17/12/2021 23:19:12,32.047,102208.71
17/12/2021 23:49:12,30.881,102223.523
18/12/2021 00:19:12,30.438,102293.198
18/12/2021 00:49:12,32.142,102364.723
18/12/2021 01:19:12,31.986,102403.429
18/12/2021 01:49:12,31.914,102402.834
18/12/2021 02:19:12,32.011,102421.649
18/12/2021 02:49:12,31.708,102428.519
18/12/2021 03:19:12,31.448,102408.434
18/12/2021 03:49:12,31.643,102405.927
18/12/2021 04:19:12,31.409,102396.178
18/12/2021 04:49:12,31.997,102408.257
18/12/2021 05:19:12,32.148,102387.584
18/12/2021 05:49:12,32.235,102377.336
18/12/2021 06:19:12,32.635,102375.759
18/12/2021 06:49:12,32.291,102337.658
18/12/2021 07:19:12,32.287,102313.253
18/12/2021 07:49:12,32.304,102290.125
18/12/2021 08:19:12,32.18,102290.837
18/12/2021 08:49:12,32.395,102275.868
18/12/2021 09:19:12,32.26,102255.161
18/12/2021 09:49:12,31.985,102254.234
18/12/2021 10:19:12,31.986,102280.131
18/12/2021 10:49:12,32.132,102303.436
18/12/2021 11:19:12,32.792,102322.372
18/12/2021 11:49:12,33.798,102366.302
18/12/2021 12:19:12,36.161,102412.84
18/12/2021 12:49:12,36.744,102446.617
18/12/2021 13:19:12,36.865,102449.65
18/12/2021 13:49:12,37.276,102469.915
18/12/2021 14:19:12,37.666,102480.957
18/12/2021 14:49:12,37.614,102452.709
18/12/2021 15:19:12,38.481,102463.219
18/12/2021 15:49:12,38.89,102433.984
18/12/2021 16:19:12,39.554,102409.808
18/12/2021 16:49:12,39.573,102355.548
18/12/2021 17:19:12,39.281,102301.805
18/12/2021 17:49:12,39.789,102240.494
18/12/2021 18:19:12,39.714,102216.384
18/12/2021 18:49:12,39.407,102186.383
18/12/2021 19:19:12,39.69,102160.672
18/12/2021 19:49:12,39.589,102160.848
18/12/2021 20:19:12,38.994,102145.972
18/12/2021 20:49:12,39.69,102151.366
18/12/2021 21:19:12,39.144,102163.932
18/12/2021 21:49:12,38.735,102178.741
18/12/2021 22:19:12,31.609,102098.779
18/12/2021 22:49:12,37.382,102168.634
18/12/2021 23:19:12,35.428,102154.247
18/12/2021 23:49:12,33.948,102136.857
19/12/2021 00:19:12,33.199,102138.742
19/12/2021 00:49:12,32.847,102168.056
19/12/2021 01:19:12,32.203,102180.813
19/12/2021 01:49:12,31.594,102189.415
19/12/2021 02:19:12,31.376,102214.801
19/12/2021 02:49:12,31.357,102260.395
19/12/2021 03:19:12,31.554,102255.157
19/12/2021 03:49:12,31.117,102245.11
19/12/2021 04:19:12,30.769,102236.514
19/12/2021 04:49:12,30.495,102227.068
19/12/2021 05:19:12,30.095,102203.734
19/12/2021 05:49:12,30.844,102206.509
19/12/2021 06:19:12,31.007,102188.583
19/12/2021 06:49:12,30.671,102178.118
19/12/2021 07:19:12,31.047,102140.463
19/12/2021 07:49:12,30.748,102125.466
19/12/2021 08:19:12,30.478,102103.691
19/12/2021 08:49:12,30.584,102107.552
19/12/2021 09:19:12,30.217,102118.485
19/12/2021 09:49:12,29.476,102135.801
19/12/2021 10:19:12,29.932,102170.875
19/12/2021 10:49:12,29.704,102174.808
19/12/2021 11:19:12,30.614,102198.972
19/12/2021 11:49:12,30.816,102204.47
19/12/2021 12:19:12,35.152,102307.271
19/12/2021 12:49:12,35.712,102335.436
19/12/2021 13:19:12,36.345,102385.415
19/12/2021 13:49:12,36.75,102417.412
19/12/2021 14:19:12,37.525,102407.543
19/12/2021 14:49:12,38.158,102427.929
19/12/2021 15:19:12,38.518,102458.183
19/12/2021 15:49:12,38.758,102453.411
19/12/2021 16:19:12,38.548,102397.874
19/12/2021 16:49:12,39.632,102353.196
19/12/2021 17:19:12,39.786,102314.739
19/12/2021 17:49:12,39.371,102259.579
19/12/2021 18:19:12,33.992,102126.64
19/12/2021 18:49:12,39.33,102179.365
19/12/2021 19:19:12,38.913,102118.289
19/12/2021 19:49:12,39.568,102093.759
19/12/2021 20:19:12,39.081,102093.461
19/12/2021 20:49:12,38.933,102085.175
19/12/2021 21:19:12,38.786,102097.518
19/12/2021 21:49:12,38.19,102103.752
19/12/2021 22:19:12,33.297,102110.53
19/12/2021 22:49:12,36.684,102096.164
19/12/2021 23:19:12,34.998,102118.151
19/12/2021 23:49:12,33.083,102100.645
20/12/2021 00:19:12,32.482,102107.686
20/12/2021 00:49:12,31.718,102167.261
20/12/2021 01:19:12,31.524,102199.872
20/12/2021 01:49:12,31.305,102222.012
20/12/2021 02:19:12,31.204,102238.578
20/12/2021 02:49:12,31.008,102256.527
20/12/2021 03:19:12,31.298,102240.978
20/12/2021 03:49:12,30.978,102227.029
20/12/2021 04:19:12,30.644,102192.535
20/12/2021 04:49:12,31.035,102168.258
20/12/2021 05:19:12,30.727,102166.8
20/12/2021 05:49:12,30.36,102137.356
20/12/2021 06:19:12,30.463,102101.405
20/12/2021 06:49:12,30.16,102091.491
20/12/2021 07:19:12,30.268,102077.62
20/12/2021 07:49:12,29.916,102051.505
20/12/2021 08:19:12,30.105,102040.276
20/12/2021 08:49:12,29.923,102040.559
20/12/2021 09:19:12,30.25,102053.124
20/12/2021 09:49:12,30.346,102054.276
20/12/2021 10:19:12,29.996,102094.959
20/12/2021 10:49:12,30.329,102092.339
20/12/2021 11:19:12,30.828,102109.226
20/12/2021 11:49:12,29.931,102066.374
20/12/2021 12:19:12,34.873,102180.848
20/12/2021 12:49:12,35.417,102209.796
20/12/2021 13:19:12,36.1,102218.537
20/12/2021 13:49:12,36.057,102230.602
20/12/2021 14:19:12,37.479,102240.989
20/12/2021 14:49:12,36.615,102228.474
20/12/2021 15:19:12,37.404,102213.955
20/12/2021 15:49:12,38.181,102207.336
20/12/2021 16:19:12,38.618,102184.979
20/12/2021 16:49:12,39.236,102158.86
20/12/2021 17:19:12,39.242,102095.927
20/12/2021 17:49:12,39.697,102057.734
20/12/2021 18:19:12,39.926,102016.44
20/12/2021 18:49:12,39.88,101963.983
20/12/2021 19:19:12,39.834,101941.228
20/12/2021 19:49:12,40.023,101892.799
20/12/2021 20:19:12,39.431,101837.766
20/12/2021 20:49:12,38.938,101814.807
20/12/2021 21:19:12,38.752,101847.31
20/12/2021 21:49:12,38.455,101841.217
20/12/2021 22:19:12,38.14,101836.57
20/12/2021 22:49:12,32.276,101896.858
20/12/2021 23:19:12,34.067,101872.385
20/12/2021 23:49:12,32.845,101882.251
21/12/2021 00:19:12,31.994,101916.932
21/12/2021 00:49:12,31.664,101953.334
21/12/2021 01:19:12,32.433,101974.045
21/12/2021 01:49:12,31.687,101951.16
21/12/2021 02:19:12,31.632,101989.002
21/12/2021 02:49:12,31.45,102007.874
21/12/2021 03:19:12,31.886,102005.96
21/12/2021 03:49:12,31.837,101974.246
21/12/2021 04:19:12,31.711,101954.194
21/12/2021 04:49:12,31.37,101939.156
21/12/2021 05:19:12,31.33,101942.048
21/12/2021 05:49:12,30.66,101914.84
21/12/2021 06:19:12,30.419,101910.371
21/12/2021 06:49:12,29.969,101846.426
21/12/2021 07:19:12,29.469,101816.503
21/12/2021 07:49:12,30.074,101799.456
21/12/2021 08:19:12,29.759,101764.315
21/12/2021 08:49:12,30.185,101770.61
21/12/2021 09:19:12,30.134,101736.66
21/12/2021 09:49:12,30.211,101733.105
21/12/2021 10:19:12,30.396,101722.368
21/12/2021 10:49:12,30.657,101765.183
21/12/2021 11:19:12,31.213,101819.924
21/12/2021 11:49:12,29.107,101762.803
21/12/2021 12:19:12,33.874,101838.079
21/12/2021 12:49:12,36.515,101858.182
21/12/2021 13:19:12,36.456,101873.034
21/12/2021 13:49:12,36.919,101897.059
21/12/2021 14:19:12,37.593,101887.051
21/12/2021 14:49:12,38.681,101903.202
21/12/2021 15:19:12,38.446,101911.155
21/12/2021 15:49:12,39.416,101884.792
21/12/2021 16:19:12,39.486,101868.222
21/12/2021 16:49:12,39.429,101807.012
21/12/2021 17:19:12,38.408,101751.252
21/12/2021 17:49:12,39.518,101751.259
21/12/2021 18:19:12,39.382,101669.341
21/12/2021 18:49:12,39.488,101675.298
21/12/2021 19:19:12,39.635,101595.787
21/12/2021 19:49:12,38.468,101562.884
21/12/2021 20:19:12,38.987,101565.363
21/12/2021 20:49:12,38.904,101556.101
21/12/2021 21:19:12,38.387,101596.941
21/12/2021 21:49:12,38.138,101573.32
21/12/2021 22:19:12,30.681,101559.489
21/12/2021 22:49:12,28.659,101576.243
21/12/2021 23:19:12,28.899,101579.335
21/12/2021 23:49:12,29.541,101591.027
22/12/2021 00:19:12,29.151,101535.798
22/12/2021 00:49:12,29.168,101521.89
22/12/2021 01:19:12,28.045,101569.223
22/12/2021 01:49:12,28.987,101433.009
22/12/2021 02:19:12,30.859,101763.275
22/12/2021 02:49:12,32.812,101768.386
22/12/2021 03:19:12,32.618,101791.234
22/12/2021 03:49:12,32.507,101809.146
22/12/2021 04:19:12,32.22,101793.337
22/12/2021 04:49:12,32.027,101783.824
22/12/2021 05:19:12,31.958,101774.556
22/12/2021 05:49:12,31.914,101787.521
22/12/2021 06:19:12,31.558,101774.812
22/12/2021 06:49:12,32.012,101807.24
22/12/2021 07:19:12,32.178,101787.492
22/12/2021 07:49:12,32.414,101768.81
22/12/2021 08:19:12,32.224,101752.251
22/12/2021 08:49:12,32.237,101727.139
22/12/2021 09:19:12,32.36,101734.447
22/12/2021 09:49:12,32.135,101760.969
22/12/2021 10:19:12,31.351,101770.015
22/12/2021 10:49:12,31.795,101808.887
22/12/2021 11:19:12,31.647,101815.666
22/12/2021 11:49:12,32.452,101862.26
22/12/2021 12:19:12,35.079,101944.71
22/12/2021 12:49:12,35.716,101983.104
22/12/2021 13:19:12,36.018,102007.071
22/12/2021 13:49:12,35.556,102037.332
22/12/2021 14:19:12,35.843,102075.289
22/12/2021 14:49:12,37.049,102089.022
22/12/2021 15:19:12,37.145,102110.323
22/12/2021 15:49:12,36.774,102073.27
22/12/2021 16:19:12,36.957,102043.118
22/12/2021 16:49:12,38.063,102019.614
22/12/2021 17:19:12,37.727,101988.737
22/12/2021 17:49:12,38.237,101919.587
22/12/2021 18:19:12,38.72,101882.735
22/12/2021 18:49:12,38.271,101873.863
22/12/2021 19:19:12,38.117,101838.636
22/12/2021 19:49:12,38.35,101839.092
22/12/2021 20:19:12,37.679,101856.479
22/12/2021 20:49:12,38.035,101905.652
22/12/2021 21:19:12,37.791,101954.644
22/12/2021 21:49:12,37.527,101953.218
22/12/2021 22:19:12,34.652,102024.679
22/12/2021 22:49:12,34.522,102011.753
22/12/2021 23:19:12,33.498,102017.368
22/12/2021 23:49:12,31.532,102023.006
23/12/2021 00:19:12,31.159,102068.671
23/12/2021 00:49:12,30.846,102104.666
23/12/2021 01:19:12,31.177,102153.431
23/12/2021 01:49:12,30.842,102178.121
23/12/2021 02:19:12,30.606,102172.623
23/12/2021 02:49:12,30.959,102186.866
23/12/2021 03:19:12,30.982,102194.94
23/12/2021 03:49:12,30.563,102182.753
23/12/2021 04:19:12,30.492,102173.996
23/12/2021 04:49:12,30.303,102172.657
23/12/2021 05:19:12,30.007,102160.213
23/12/2021 05:49:12,30.129,102157.048
23/12/2021 06:19:12,30.189,102144.632
23/12/2021 06:49:12,29.774,102149.096
23/12/2021 07:19:12,29.958,102152.434
23/12/2021 07:49:12,30.298,102144.75
23/12/2021 08:19:12,30.408,102142.726
23/12/2021 08:49:12,30.272,102157.973
23/12/2021 09:19:12,29.866,102159.695
23/12/2021 09:49:12,29.41,102174.039
23/12/2021 10:19:12,29.807,102206.001
23/12/2021 10:49:12,29.435,102245.54
23/12/2021 11:19:12,29.95,102278.485
23/12/2021 11:49:12,27.253,102202.339
23/12/2021 12:19:12,34.426,102401.829
23/12/2021 12:49:12,34.962,102439.21
23/12/2021 13:19:12,35.995,102486.976
23/12/2021 13:49:12,35.703,102514.086
23/12/2021 14:19:12,36.695,102539.77
23/12/2021 14:49:12,37.214,102548.458
23/12/2021 15:19:12,37.104,102529.645
23/12/2021 15:49:12,37.69,102516.154
23/12/2021 16:19:12,38.267,102496.376
23/12/2021 16:49:12,38.349,102458.65
23/12/2021 17:19:12,38.089,102410.396
23/12/2021 17:49:12,36.616,102350.231
23/12/2021 18:19:12,38.352,102307.357
23/12/2021 18:49:12,38.702,102282.911
23/12/2021 19:19:12,38.035,102246.877
23/12/2021 19:49:12,37.259,102242.152
23/12/2021 20:19:12,38.003,102244.096
23/12/2021 20:49:12,38.109,102265.34
23/12/2021 21:19:12,37.167,102289.969
23/12/2021 21:49:12,36.832,102316.92
23/12/2021 22:19:12,36.681,102359.542
23/12/2021 22:49:12,34.859,102378.009
23/12/2021 23:19:12,32.817,102372.501
23/12/2021 23:49:12,30.312,102370.509
24/12/2021 00:19:12,29.616,102396.505
24/12/2021 00:49:12,29.208,102424.74
24/12/2021 01:19:12,29.523,102444.714
24/12/2021 01:49:12,29.039,102466.689
24/12/2021 02:19:12,29.249,102485.447
24/12/2021 02:49:12,28.791,102490.293
24/12/2021 03:19:12,29.299,102497.107
24/12/2021 03:49:12,29.353,102500.678
24/12/2021 04:19:12,29.31,102499.275
24/12/2021 04:49:12,29.047,102470.426
24/12/2021 05:19:12,31.065,102448.25
24/12/2021 05:49:12,28.501,102395.523
24/12/2021 06:19:12,28.078,102388.925
24/12/2021 06:49:12,28.071,102367.526
24/12/2021 07:19:12,27.637,102342.202
24/12/2021 07:49:12,27.089,102340.526
24/12/2021 08:19:12,27.09,102331.188
24/12/2021 08:49:12,26.773,102327.966
24/12/2021 09:19:12,27.058,102345.631
24/12/2021 09:49:12,26.656,102350.444
24/12/2021 10:19:12,27.04,102373.543
24/12/2021 10:49:12,27.359,102410.838
24/12/2021 11:19:12,27.584,102431.726
24/12/2021 11:49:12,29.295,102482.286
24/12/2021 12:19:12,32.728,102550.468
24/12/2021 12:49:12,32.323,102583.936
24/12/2021 13:19:12,34.191,102620.43
24/12/2021 13:49:12,33.903,102624.671
24/12/2021 14:19:12,35.795,102638.877
24/12/2021 14:49:12,36.408,102635.645
24/12/2021 15:19:12,37.211,102646.507
24/12/2021 15:49:12,37.064,102620.865
24/12/2021 16:19:12,37.711,102602.527
24/12/2021 16:49:12,38.199,102541.64
24/12/2021 17:19:12,38.192,102496.103
24/12/2021 17:49:12,39.183,102428.875
24/12/2021 18:19:12,38.687,102375.467
24/12/2021 18:49:12,38.443,102342.061
24/12/2021 19:19:12,38.767,102305.872
24/12/2021 19:49:12,38.289,102292.464
24/12/2021 20:19:12,38.29,102260.862
24/12/2021 20:49:12,38.32,102262.584
24/12/2021 21:19:12,37.603,102282.437
24/12/2021 21:49:12,37.062,102295.534
24/12/2021 22:19:12,30.192,102280.675
24/12/2021 22:49:12,36.008,102328.981
24/12/2021 23:19:12,34.1,102348.311
24/12/2021 23:49:12,32.674,102358.143
25/12/2021 00:19:12,31.791,102378.637
25/12/2021 00:49:12,31.376,102410.707
25/12/2021 01:19:12,31.079,102452.759
25/12/2021 01:49:12,31.122,102458.236
25/12/2021 02:19:12,30.268,102456.193
25/12/2021 02:49:12,30.566,102454.032
25/12/2021 03:19:12,30.241,102441.068
25/12/2021 03:49:12,30.668,102435.499
25/12/2021 04:19:12,30.426,102418.546
25/12/2021 04:49:12,30.345,102390.674
25/12/2021 05:19:12,30.816,102371.159
25/12/2021 05:49:12,30.818,102352.204
25/12/2021 06:19:12,30.674,102323.366
25/12/2021 06:49:12,30.398,102306.572
25/12/2021 07:19:12,30.36,102278.054
25/12/2021 07:49:12,30.743,102258.954
25/12/2021 08:19:12,30.825,102235.4
25/12/2021 08:49:12,30.829,102226.818
25/12/2021 09:19:12,30.852,102231.576
25/12/2021 09:49:12,30.915,102240.146
25/12/2021 10:19:12,30.915,102238.175
25/12/2021 10:49:12,31.236,102268.582
25/12/2021 11:19:12,31.522,102299.713
25/12/2021 11:49:12,30.222,102261.071
25/12/2021 12:19:12,34.747,102406.196
25/12/2021 12:49:12,34.975,102436.01
25/12/2021 13:19:12,35.41,102463.398
25/12/2021 13:49:12,35.761,102467.231
25/12/2021 14:19:12,36.7,102507.054
25/12/2021 14:49:12,37.195,102523.145
25/12/2021 15:19:12,37.68,102519.599
25/12/2021 15:49:12,37.99,102490.514
25/12/2021 16:19:12,38.79,102460.484
25/12/2021 16:49:12,38.123,102393.182
25/12/2021 17:19:12,38.848,102343.241
25/12/2021 17:49:12,38.817,102277.262
25/12/2021 18:19:12,39.14,102224.487
25/12/2021 18:49:12,39.156,102193.901
25/12/2021 19:19:12,38.84,102152.545
25/12/2021 19:49:12,39.364,102128.045
25/12/2021 20:19:12,38.699,102122.158
25/12/2021 20:49:12,38.888,102138.347
25/12/2021 21:19:12,38.532,102132.97
25/12/2021 21:49:12,38.179,102160.894
25/12/2021 22:19:12,30,102032.545
25/12/2021 22:49:12,35.317,102189.748
25/12/2021 23:19:12,33.573,102194.289
25/12/2021 23:49:12,31.23,102204.341
26/12/2021 00:19:12,30.768,102233.526
26/12/2021 00:49:12,30.318,102275.577
26/12/2021 01:19:12,30.142,102307.5
26/12/2021 01:49:12,30.443,102340.836
26/12/2021 02:19:12,30.591,102350.921
26/12/2021 02:49:12,30.589,102351.933
26/12/2021 03:19:12,30.763,102382.713
26/12/2021 03:49:12,30.726,102366.026
26/12/2021 04:19:12,31.088,102369.411
26/12/2021 04:49:12,31.201,102368.165
26/12/2021 05:19:12,30.958,102345.221
26/12/2021 05:49:12,30.927,102335.942
26/12/2021 06:19:12,31.078,102328.882
26/12/2021 06:49:12,31.374,102332.817
26/12/2021 07:19:12,31.396,102324.622
26/12/2021 07:49:12,29.866,102269.425
26/12/2021 08:19:12,29.884,102254.933
26/12/2021 08:49:12,29.579,102245.407
26/12/2021 09:19:12,29.69,102260.209
26/12/2021 09:49:12,29.583,102265.617
26/12/2021 10:19:12,29.876,102289.955
26/12/2021 10:49:12,30.492,102308.698
26/12/2021 11:19:12,30.674,102346.728
26/12/2021 11:49:12,31.53,102356.766
26/12/2021 12:19:12,35.133,102436.95
26/12/2021 12:49:12,36.156,102464.371
26/12/2021 13:19:12,36.797,102496.82
26/12/2021 13:49:12,36.972,102532.992
26/12/2021 14:19:12,37.35,102565.499
26/12/2021 14:49:12,37.594,102574.316
26/12/2021 15:19:12,37.321,102556.603
26/12/2021 15:49:12,37.885,102528.513
26/12/2021 16:19:12,38.262,102514.061
26/12/2021 16:49:12,38.728,102488.968
26/12/2021 17:19:12,38.868,102424.89
26/12/2021 17:49:12,39.328,102355.802
26/12/2021 18:19:12,39.787,102320.532
26/12/2021 18:49:12,39.48,102268.299
26/12/2021 19:19:12,39.742,102243.172
26/12/2021 19:49:12,38.449,102208.754
26/12/2021 20:19:12,39.504,102202.223
26/12/2021 20:49:12,38.78,102200.637
26/12/2021 21:19:12,38.479,102204.474
26/12/2021 21:49:12,38.364,102220.103
26/12/2021 22:19:12,37.896,102232.866
26/12/2021 22:49:12,34.628,102217.824
26/12/2021 23:19:12,34.747,102240.327
26/12/2021 23:49:12,33.529,102255.115
27/12/2021 00:19:12,32.269,102275.532
27/12/2021 00:49:12,32.111,102323.293
27/12/2021 01:19:12,31.998,102357.009
27/12/2021 01:49:12,32.061,102403.138
27/12/2021 02:19:12,31.65,102410.509
27/12/2021 02:49:12,31.643,102439.098
27/12/2021 03:19:12,30.898,102429.848
27/12/2021 03:49:12,30.608,102429.194
27/12/2021 04:19:12,30.773,102433.31
27/12/2021 04:49:12,30.307,102424.321
27/12/2021 05:19:12,30.368,102399.492
27/12/2021 05:49:12,30.101,102388.986
27/12/2021 06:19:12,30.601,102389.253
27/12/2021 06:49:12,29.991,102345.886
27/12/2021 07:19:12,29.802,102335.848
27/12/2021 07:49:12,29.781,102320.708
27/12/2021 08:19:12,29.827,102298.529
27/12/2021 08:49:12,29.866,102299.601
27/12/2021 09:19:12,29.905,102292.405
27/12/2021 09:49:12,30.068,102299.145
27/12/2021 10:19:12,30.177,102301.858
27/12/2021 10:49:12,30.236,102324.204
27/12/2021 11:19:12,31.072,102341.056
27/12/2021 11:49:12,28.92,102258.046
27/12/2021 12:19:12,35.085,102440.098
27/12/2021 12:49:12,35.754,102471.384
27/12/2021 13:19:12,35.702,102468.007
27/12/2021 13:49:12,36.097,102484.991
27/12/2021 14:19:12,36.729,102507.865
27/12/2021 14:49:12,37.201,102529.714
27/12/2021 15:19:12,37.675,102514.188
27/12/2021 15:49:12,38.653,102511.532
27/12/2021 16:19:12,38.356,102470.154
27/12/2021 16:49:12,39.081,102439.976
27/12/2021 17:19:12,39,102396.115
27/12/2021 17:49:12,38.635,102314.818
27/12/2021 18:19:12,38.896,102255.894
27/12/2021 18:49:12,37.889,102180.679
27/12/2021 19:19:12,39.12,102178.195
27/12/2021 19:49:12,38.822,102149.367
27/12/2021 20:19:12,38.645,102129.876
27/12/2021 20:49:12,38.581,102149.352
27/12/2021 21:19:12,38.467,102136.05
27/12/2021 21:49:12,38.302,102164.631
27/12/2021 22:19:12,37.953,102182.191
27/12/2021 22:49:12,29.674,102071.377
27/12/2021 23:19:12,34.141,102189.562
27/12/2021 23:49:12,32.73,102176.881
28/12/2021 00:19:12,31.561,102187.322
28/12/2021 00:49:12,32.149,102200.974
28/12/2021 01:19:12,31.679,102205.83
28/12/2021 01:49:12,31.605,102225.375
28/12/2021 02:19:12,31.349,102229.369
28/12/2021 02:49:12,30.668,102242.44
28/12/2021 03:19:12,30.445,102243.579
28/12/2021 03:49:12,30.148,102227.747
28/12/2021 04:19:12,30.166,102207.306
28/12/2021 04:49:12,30.009,102215.046
28/12/2021 05:19:12,30.408,102212.728
28/12/2021 05:49:12,30.38,102215.034
28/12/2021 06:19:12,30.107,102199.174
28/12/2021 06:49:12,30.125,102173.402
28/12/2021 07:19:12,31.33,102176.545
28/12/2021 07:49:12,31.349,102150.605
28/12/2021 08:19:12,31.021,102138.714
28/12/2021 08:49:12,31.083,102130.911
28/12/2021 09:19:12,30.937,102129.529
28/12/2021 09:49:12,30.919,102148.255
28/12/2021 10:19:12,30.898,102166.373
28/12/2021 10:49:12,31.079,102202.675
28/12/2021 11:19:12,31.737,102213.726
28/12/2021 11:49:12,32.597,102238.254
28/12/2021 12:19:12,35.22,102308.693
